,name,lat,lon,price_level,rating,user_ratings_total,amenity,amenity_label,bar,bistro,cafe,fast_food,ice_cream,juice_bar,pub,restaurant,is_chain,chain_label,chain_False,chain_True
3806,van thai restaurant,49.201214,-122.91390359999998,0.0,4.0,155,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3807,rozzini's,49.1946138,-122.9278485,2.0,4.2,251,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3808,the boathouse,49.1995895,-122.9125081,3.0,3.8,1047,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3809,cockney kings,49.20105529999999,-122.9166426,1.0,4.5,1401,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3810,poke bar,49.2008261,-122.9133226,0.0,4.3,189,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3811,kelly o'bryans restaurant,49.2008416,-122.9115919,2.0,3.9,1121,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3812,steel & oak tasting room,49.2021481,-122.9271199,0.0,4.7,393,bar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3813,hi dozo sushi,49.2121752,-122.9218505,2.0,4.1,296,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3814,pizzeria ludica,49.2041008,-122.9092522,2.0,4.5,659,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3815,wok box,49.19045560000001,-122.9503879,2.0,3.4,121,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3816,naan bites,49.191552,-122.9477768,2.0,4.1,358,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3817,tora sushi,49.191214,-122.9472524,2.0,4.0,139,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3818,café exotica,49.211467999999996,-122.9200222,0.0,4.3,6,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3819,moonrakers pub,49.2119854,-122.9211331,2.0,4.1,420,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
3820,couzie's cafe & catering,49.21193,-122.9206054,0.0,0.0,0,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3821,papa daves pizza,49.203439,-122.9497161,0.0,4.3,167,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3822,salty's fish and chips,49.2034808,-122.9497799,2.0,4.0,270,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3823,epic grill silogs,49.1904195,-122.9362038,1.0,4.2,220,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3824,hayashi sushi,49.2011371,-122.9170153,2.0,3.9,206,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3825,pho express,49.1916881,-122.9486435,2.0,3.8,100,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3826,burger heaven,49.2012628,-122.9160264,2.0,4.4,1209,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3827,paradise donair,49.2100781,-122.9333569,1.0,4.2,267,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3828,dedutch,49.2004912,-122.91780959999998,2.0,4.1,448,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3829,sushi koharu,49.2094288,-122.9330668,1.0,3.9,14,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3830,the spud shack fry co.,49.200885,-122.913047,1.0,4.4,784,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3831,paddlewheeler pub,49.19993270000001,-122.9117725,2.0,3.6,721,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
3832,the boathouse,49.2000285,-122.911494,3.0,3.8,1047,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3833,tre galli gelato caffe,49.2000711,-122.9112769,0.0,4.1,217,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3834,re-up bbq,49.200092,-122.9115154,2.0,4.2,347,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3835,wild rice,49.2001277,-122.9111783,,4.2,1915,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3836,pamola bakery,49.2001425,-122.91132079999998,2.0,4.3,86,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3837,freebird,49.2001623,-122.9115531,0.0,0.0,0,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3838,great wall tea co,49.2002592,-122.9114647,0.0,4.7,77,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3839,v cafe,49.202287,-122.9125094,1.0,4.8,281,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3840,hyack sushi,49.2023953,-122.9126449,2.0,4.3,535,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3841,the hide out cafe,49.2029018,-122.91083290000002,0.0,4.2,162,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3842,hive cafe,49.2025764,-122.90776979999998,0.0,4.6,175,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3843,fuku ramen,49.2687365,-123.0457293,1.0,4.3,223,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3844,happy valley dim sum seafood restaurant,49.2621251,-123.0296212,2.0,3.8,682,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3845,my frosty,49.26900139999999,-123.0445183,0.0,4.5,333,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3846,jiro sushi & ramen,49.26841810000001,-123.0444669,1.0,4.1,134,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3847,basil garden pho,49.2622266,-123.044764,1.0,4.4,364,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3848,ding tea,49.2683908,-123.043984,0.0,4.3,161,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3849,dae-ji cutlet house,49.2620586,-123.0333402,0.0,4.9,24,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3850,prince chinese seafood restaurant,49.2584652,-123.0451425,2.0,3.7,867,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3851,sushi house,49.2586122,-123.0445699,2.0,3.7,307,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3852,ragazzi pizza co.,49.2504667,-123.0417872,2.0,4.4,351,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3853,poor italian,49.2691037,-123.0341803,2.0,4.2,390,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3854,thai son restaurant,49.26881210000001,-123.0448771,1.0,3.9,220,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3855,knight & day restaurant,49.2650465,-123.0242721,2.0,3.6,799,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3856,east one seafood restaurant,49.2691846,-123.045359,0.0,3.7,393,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3857,sushiholic,49.2620492,-123.0332492,2.0,4.2,603,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3858,vallarta's mexican restaurant,49.2622786,-123.0447248,2.0,4.1,250,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3859,orrange kitchen + bar,49.2578328,-122.745482,2.0,4.2,649,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3860,pho 51,49.254477,-122.73790490000002,1.0,4.2,287,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3861,pho toan thang,49.2580763,-122.74587859999998,1.0,4.0,164,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3862,poco sushi,49.2565154,-122.7481768,1.0,4.5,181,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3863,caffe divano,49.2839076,-122.79343590000002,2.0,4.0,284,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3864,rainbow butterfly,49.2642737,-122.7665374,2.0,3.9,371,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3865,bengali indian,49.277417,-122.8047731,2.0,4.3,695,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3866,pho noodle house,49.2707223,-122.7551988,1.0,4.4,154,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3867,hon's,49.2751036,-122.7909773,1.0,3.7,507,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3868,mariner tasting room,49.2774219,-122.8097447,0.0,4.6,180,bar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3869,pasta polo,49.2775279,-122.8078057,2.0,4.2,720,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3870,northpaw tasting room,49.2529917,-122.7332067,1.0,4.5,228,bar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3871,tinhouse tasting lounge,49.251189600000004,-122.732744,0.0,4.8,55,bar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3872,golden field restaurant,49.2797738,-122.7920362,2.0,3.8,452,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3873,fuhao,49.2798058,-122.7934554,2.0,3.7,235,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3874,taco bell,49.27784129999999,-122.79513,1.0,2.4,145,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3875,fresh slice,49.2801635,-122.7997254,1.0,3.8,183,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3876,kam ding seafood restaurant,49.2775292,-122.7924643,1.0,4.0,458,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3877,yokozna sushi,49.2715034,-122.7553352,2.0,4.4,272,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3878,meridian arms pub,49.2719209,-122.757155,1.0,4.3,803,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
3879,sky dragon,49.2708428,-122.7572194,1.0,4.1,411,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3880,san remo pizza,49.26760150000001,-122.7733233,2.0,4.1,574,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3881,the bennett craft & kitchen,49.2668041,-122.7727603,0.0,4.1,177,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
3882,blend bubble tea,49.272054,-122.7557372,0.0,4.3,269,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3883,ball breakers billiards & bistro,49.2725927,-122.7556417,0.0,4.9,131,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3884,sushi village,49.2727998,-122.7566183,2.0,4.4,196,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3885,nagano sushi,49.2819129,-122.7999784,2.0,4.0,545,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3886,delicious pho,49.28226,-122.7986273,1.0,3.8,296,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3887,legend house,49.2821214,-122.79865259999998,2.0,3.8,516,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3888,sushi oyama,49.2774955,-122.7913574,2.0,3.9,1123,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3889,pappa leo's pizza,49.2717188,-122.7571278,0.0,4.3,158,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3890,john's chicken,49.27185770000001,-122.7558811,0.0,4.1,115,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3891,pearl fever tea house,49.274973,-122.7909938,0.0,4.1,129,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3892,squish juicery,49.2661564,-122.7727844,0.0,5.0,42,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3893,hearthstone pizza,49.2737945,-122.7881632,1.0,4.6,291,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3894,sushi 990,49.2580227,-122.7455975,1.0,4.5,293,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3895,pallas athena greek kousina,49.2582216,-122.74870990000002,2.0,4.5,325,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3896,sushi bar shyun,49.2581048,-122.748692,2.0,4.6,87,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3897,izba bistro,49.2603054,-122.7577368,2.0,4.2,521,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3898,sahand bakery & kebab house,49.2820561,-122.8004463,1.0,3.1,91,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3899,urban gate bar and grill,49.28189620000001,-122.7963804,2.0,3.9,1240,bar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3900,haan korean bbq,49.2758641,-122.79421940000002,2.0,4.0,471,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3901,bombay,49.2720535,-122.7890489,2.0,4.2,358,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3902,bourbon street grill,49.2802232,-122.7993398,0.0,3.7,73,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3903,kulinarya,49.2821104,-122.7994731,2.0,4.1,215,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3904,copa cafe,49.2819039,-122.8008628,2.0,3.5,419,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3905,dae-ji,49.28125470000001,-122.7958853,0.0,4.2,141,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3906,m cafe,49.27817260000001,-122.8071838,2.0,3.8,587,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3907,awesome place coffee and desert,49.2815748,-122.7958315,0.0,4.0,1,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3908,creekside coffee,49.27842370000001,-122.806704,1.0,4.6,398,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3909,Chada Thai Fine Cuisine,49.27778,-122.7946533,0.0,4.3,141,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3910,Bento Sushi,49.2732302,-122.79298529999998,2.0,0.0,0,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3911,mirch masala,49.1758794,-122.8907911,2.0,4.2,900,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3912,tasty indian bistro,49.1542575,-122.8908904,2.0,4.4,3565,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3913,desi junction lounge & restaurant,49.1637058,-122.8909132,2.0,3.4,135,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3914,taco bell,49.1614786,-122.89107,1.0,3.1,300,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3915,pinch of spice,49.1611891,-122.8909087,0.0,3.8,117,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3916,one20 public house,49.1495495,-122.8908817,2.0,3.9,662,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
3917,jagga sweets,49.1718164,-122.8906903,2.0,4.3,833,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3918,the attic,49.1748746,-122.890693,0.0,4.7,25,bar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3919,apollo pizza + pasta,49.156596,-122.913408,2.0,4.2,150,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3920,delta lion pub,49.1550298,-122.9135108,2.0,3.8,399,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
3921,todai sushi,49.15560479999999,-122.9135779,2.0,4.4,229,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3922,la meza grill,49.1636431,-122.8916762,2.0,4.0,466,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3923,lotus restaurant,49.16585,-122.8909244,1.0,4.1,265,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3924,cravings coffee,49.1557868,-122.9127622,1.0,4.5,126,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3925,pho stanley,49.15513170000001,-122.9135908,1.0,4.0,322,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3926,minori sushi,49.1550607,-122.9116031,0.0,0.0,0,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3927,delice,49.1550148,-122.911601,0.0,3.8,41,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3928,salty's fish & chips,49.15484160000001,-122.911903,0.0,4.0,225,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3929,tandoori flame,49.162568,-122.8909513,2.0,4.3,6885,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3930,new ruby restaurant,49.1529031,-122.8908615,1.0,3.1,142,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3931,nordel pan pizza & chaat house,49.1607464,-122.8908477,0.0,3.9,79,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3932,pamir diner afghan cuisine,49.17574570000001,-122.8906325,0.0,4.4,272,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3933,asian jazz,49.153596,-122.89086100000002,1.0,4.2,225,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3934,solo,49.1532637,-122.8908924,0.0,0.0,0,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3935,greek fellas restaurant,49.1694,-122.914908,2.0,4.4,128,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3936,orange blossom chinese food,49.1565957,-122.9137529,2.0,4.2,150,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3937,kumare,49.1495554,-122.89159840000002,0.0,3.5,153,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3938,mehfil india restaurant,49.1764733,-122.8896127,1.0,3.5,346,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3939,thai by thai,49.1698396,-122.889851,1.0,4.3,384,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3940,krishna's dosa grill,49.1654474,-122.8898095,1.0,4.3,492,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3941,super pho,49.1765172,-122.8887189,2.0,4.4,81,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3942,baba sweets & shivalik restaurant,49.1720079,-122.890694,2.0,3.7,202,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3943,mahek restaurant & lounge,49.1751169,-122.8894625,2.0,3.8,337,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3944,asian spice,49.17439829999999,-122.8894768,2.0,3.1,201,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3945,mezbaan indian & indo chinese food,49.1769893,-122.8683199,0.0,3.7,269,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3946,donegal's irish house,49.1768204,-122.8878011,2.0,4.2,470,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0
3947,jaipur indian restaurant,49.1640178,-122.8897492,2.0,3.6,642,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3948,"maple pizza, grace market",49.1855553,-122.8991338,1.0,4.0,129,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3949,anytime coffee,49.2042222,-122.8752585,0.0,4.7,3,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3950,kerala kitchen,49.1737665,-122.8897746,2.0,4.5,397,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3951,camy's pizza,49.1774952,-122.8661941,2.0,3.5,194,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3952,chicken world,49.1767588,-122.8668691,1.0,4.6,1365,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3953,mr pickwick's fish & chips,49.1764397,-122.8652651,2.0,3.8,230,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3954,maharaja sweets and restaurant,49.14971120000001,-122.8645797,2.0,3.9,279,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3955,chongqing,49.1524881,-122.8900312,2.0,4.1,731,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3956,mayuri indian cuisine,49.1485074,-122.8714418,2.0,4.2,987,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3957,nordel sushi,49.1609291,-122.8877688,2.0,3.7,420,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3958,spice 72 indian bistro and lounge,49.1342715,-122.88958999999998,2.0,4.0,1499,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3959,mahek chaat house,49.1583091,-122.8899168,0.0,4.1,156,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3960,apna chaat house,49.1390015,-122.88908290000002,2.0,4.0,1759,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3961,planet india restaurant,49.1339419,-122.839023,2.0,3.9,626,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3962,sapphire bistro,49.1390234,-122.8895927,2.0,4.0,142,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3963,round table pizza,49.119330100000006,-122.8235877,0.0,3.7,143,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3964,gnj vegetarian bistro,49.1363241,-122.8900259,2.0,4.5,228,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3965,westin pizza,49.1336842,-122.8899902,1.0,4.3,81,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3966,porto fino express,49.1188846,-122.8885543,2.0,4.4,104,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
3967,pho newton,49.1391411,-122.8431541,1.0,4.1,227,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0
3968,indian haveli restaurant,49.1389485,-122.8427025,0.0,4.0,220,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0
